price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,effective_year
440000,3,2.0,1650,6408,2.0,0,0,4,8,1650,0,98052,47.6638,-122.128,1750,6402,2014,12,1977
426000,3,1.0,1130,9147,1.0,0,0,5,7,1130,0,98033,47.7006,-122.197,1930,9906,2014,8,1952
733000,5,2.75,2880,4425,2.0,0,0,3,8,2880,0,98052,47.7048,-122.109,2940,6581,2015,4,2005
1100000,2,1.75,2050,11900,1.0,0,0,4,8,2050,0,98004,47.6209,-122.219,2980,11900,2014,5,1950
995000,5,4.0,5610,22529,2.0,0,0,3,11,4090,1520,98072,47.7239,-122.092,3860,24751,2014,12,1996
670500,4,2.0,1590,6750,1.0,0,0,3,7,1590,0,98102,47.6406,-122.317,2370,4500,2014,5,1951
309000,3,2.25,1980,8755,1.0,0,0,4,7,1300,680,98198,47.3922,-122.321,2030,8671,2014,7,1963
575000,2,1.75,2770,19700,2.0,0,0,3,8,1780,990,98177,47.7581,-122.365,2360,9700,2014,8,1983
320000,4,2.5,2300,3825,2.0,0,0,3,7,2300,0,98042,47.3594,-122.082,2110,3825,2014,10,2012
185850,3,1.5,1630,11662,1.0,0,0,3,7,1630,0,98188,47.4455,-122.278,1700,11662,2015,3,1963
240000,3,1.0,1090,10000,1.0,0,0,3,6,1090,0,98014,47.6503,-121.911,1040,7500,2014,7,1961
409000,3,2.5,2740,9168,2.0,0,0,3,9,2740,0,98042,47.3835,-122.148,2690,10554,2015,3,1991
455000,4,3.5,3440,6000,2.0,0,0,4,8,3440,0,98198,47.4077,-122.331,1660,7800,2014,7,2002
760500,3,2.0,1990,3990,1.0,0,0,5,7,1130,860,98103,47.6572,-122.333,1710,4000,2014,6,1912
411000,4,1.75,2250,292288,1.0,0,0,4,7,2250,0,98042,47.3787,-122.091,1550,23798,2015,4,1963
157500,2,1.0,670,4500,1.0,0,0,3,5,670,0,98108,47.5271,-122.326,1210,4500,2015,1,1905
365250,3,2.25,1490,4522,2.0,0,0,3,7,1490,0,98028,47.7611,-122.233,1580,4667,2014,5,2009
452000,4,1.75,1570,8268,1.0,0,0,3,7,1570,0,98011,47.7373,-122.197,1870,8190,2015,5,1979
2187730,4,4.5,4240,13162,2.0,0,0,3,10,4240,0,98039,47.6193,-122.229,3010,12163,2014,8,2004
605000,3,2.5,2570,9487,2.0,0,3,3,9,2570,0,98011,47.7408,-122.216,2490,9898,2014,12,1989
522000,3,1.0,1230,4600,1.5,0,0,3,7,1230,0,98116,47.5616,-122.392,1230,4600,2015,4,1929
470000,5,1.75,2740,9600,1.0,0,0,4,7,1370,1370,98144,47.5738,-122.315,1990,4800,2015,4,1945
340500,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,98168,47.4857,-122.318,1770,14833,2015,1,1947
505500,3,2.5,1300,1187,3.0,0,0,3,8,1300,0,98107,47.6704,-122.391,1320,1194,2014,12,2005
170000,4,1.0,1920,13787,1.0,0,0,4,7,1220,700,98188,47.4502,-122.277,1490,11200,2014,6,1966
217000,2,1.0,730,2400,1.0,0,1,3,4,730,0,98198,47.35,-122.322,1220,4382,2015,4,1934
297950,3,2.0,1390,5127,1.0,0,0,3,8,1390,0,98055,47.4504,-122.206,1960,5019,2014,8,1990
379900,3,2.5,1800,2791,2.0,0,0,3,8,1800,0,98126,47.5442,-122.371,1580,2617,2014,7,2011
485000,3,2.5,1880,5502,2.0,0,0,3,8,1880,0,98029,47.5737,-122.018,2040,5411,2014,9,1988
339950,3,1.75,1330,12092,1.0,0,0,4,6,720,610,98168,47.5102,-122.324,1770,11770,2015,4,1981
556000,5,2.5,3840,16905,2.0,0,0,3,11,3840,0,98023,47.2996,-122.342,3270,12133,2014,5,1991
900000,4,2.25,2460,44431,1.0,0,0,4,9,2460,0,98007,47.6042,-122.147,2830,44431,2014,6,1957
518000,4,1.75,2560,15000,1.0,0,0,3,7,1880,680,98075,47.5952,-122.053,2210,15150,2015,4,1974
640000,5,2.5,3220,4759,2.0,0,0,3,8,3220,0,98075,47.5957,-122.032,2550,4759,2014,11,2003
495000,2,1.0,1670,14695,1.5,0,0,5,7,1670,0,98033,47.7001,-122.2,1800,11355,2014,10,1930
530000,4,2.5,2940,35996,2.0,0,0,3,9,2940,0,98042,47.3401,-122.067,2890,35089,2015,5,1995
1015000,4,2.5,2700,4590,2.0,0,0,3,8,2700,0,98103,47.6734,-122.329,2080,3570,2014,10,2002
265000,4,1.0,1860,8505,1.0,0,0,4,7,1860,0,98055,47.4406,-122.194,1560,8505,2014,10,1955
432500,4,2.5,3172,5033,2.0,0,0,3,8,3172,0,98023,47.2961,-122.348,2704,5232,2014,7,2014
255000,3,1.5,1020,11410,1.0,0,0,3,7,1020,0,98059,47.4811,-122.162,1290,8400,2014,12,1959
279800,3,1.75,1410,2052,2.0,0,0,3,8,1410,0,98106,47.5171,-122.347,1410,1988,2015,4,2014
199999,3,1.0,960,10815,1.0,0,0,5,5,960,0,98010,47.3091,-122.006,1330,10815,2014,12,1900
565000,4,2.5,2280,4602,2.0,0,0,3,8,2280,0,98075,47.5895,-122.019,2280,4193,2014,8,2003
300000,4,1.5,1460,8760,1.0,0,0,3,7,1460,0,98166,47.4698,-122.36,1610,9375,2014,7,1958
465000,4,2.25,2070,7500,2.0,0,0,4,7,2070,0,98034,47.727,-122.217,2080,7700,2014,6,1977
495000,4,2.25,2350,10072,2.0,0,0,3,8,2350,0,98011,47.7628,-122.168,2210,9687,2014,8,1980
250000,2,1.0,990,10556,2.0,0,0,3,7,990,0,98056,47.5118,-122.188,1350,7295,2014,7,1981
1050000,5,2.25,2960,7680,1.0,0,2,5,8,1550,1410,98199,47.6456,-122.389,2860,7680,2014,10,1958
275000,3,1.0,1250,7654,1.0,0,0,3,7,1000,250,98125,47.7289,-122.291,1310,7350,2014,7,1952
500000,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,98006,47.5712,-122.143,1520,13527,2014,8,1954
239000,3,1.0,940,8571,1.0,0,0,3,6,940,0,98146,47.5006,-122.336,1100,8573,2015,4,1950
350000,5,2.75,2980,13482,1.0,0,0,4,8,1730,1250,98042,47.3774,-122.16,2900,14800,2015,1,1975
629000,3,2.0,1760,5000,1.0,0,0,5,7,960,800,98199,47.6408,-122.403,1380,5000,2014,6,1920
355000,4,1.75,2160,8000,1.0,0,0,4,9,1660,500,98023,47.3165,-122.382,2350,8200,2014,8,1976
415000,2,1.0,910,3750,1.0,0,0,3,7,910,0,98117,47.6772,-122.369,1160,4000,2014,9,1904
615000,3,1.75,1900,3783,1.5,0,0,5,7,1110,790,98144,47.5742,-122.315,1530,5098,2014,9,1927
237000,3,1.0,1300,8160,1.0,0,0,4,7,1300,0,98056,47.511,-122.172,1290,8970,2014,6,1960
190000,3,1.75,1390,7700,1.0,0,0,5,7,1390,0,98058,47.4559,-122.183,1260,7700,2015,2,1965
815000,5,2.25,3410,35536,2.0,0,0,3,10,2530,880,98005,47.65,-122.155,3140,43453,2015,2,1974
555000,5,3.0,3640,6930,2.0,0,0,3,8,3640,0,98038,47.3521,-122.012,3740,7182,2014,6,2004
305000,3,1.0,1150,9048,1.0,0,0,2,7,1150,0,98033,47.6755,-122.177,1550,8207,2014,12,1922
810000,4,3.0,3990,7838,2.0,0,0,3,9,3990,0,98053,47.6857,-122.046,3370,6814,2014,9,2003
1575000,5,2.75,3650,20150,1.0,0,0,4,10,2360,1290,98004,47.6215,-122.224,3220,19800,2014,5,1975
635000,4,2.0,2260,8457,2.0,0,0,3,9,2260,0,98074,47.6251,-122.03,2410,7713,2014,7,1992
1525000,4,3.25,3620,5131,2.0,0,3,4,11,2350,1270,98119,47.6499,-122.37,2550,5174,2014,6,1927
310000,3,1.75,1490,9120,1.0,0,0,5,7,1490,0,98059,47.4806,-122.163,1340,8040,2014,10,1959
485000,3,2.5,1540,7120,1.0,0,0,3,7,770,770,98038,47.3729,-122.037,1000,6638,2015,1,2013
820000,4,2.5,3170,8523,2.0,0,0,3,9,3170,0,98033,47.6854,-122.184,3230,8523,2014,6,2008
231000,4,2.0,1530,6375,2.0,0,0,3,7,1530,0,98058,47.4692,-122.162,1500,8712,2014,5,1983
512031,3,1.75,1540,3000,1.0,0,2,3,7,770,770,98117,47.6769,-122.36,1420,4200,2014,7,1920
710000,3,2.75,2210,7660,1.0,0,1,4,7,1460,750,98116,47.5619,-122.4,2110,8750,2015,3,1968
320000,3,1.0,1260,9600,1.0,0,0,3,7,1260,0,98045,47.4444,-121.762,1530,9790,2015,4,1995
420000,2,2.75,1760,4139,2.0,0,0,3,8,1760,0,98065,47.5175,-121.878,1870,3076,2015,3,2010
580000,5,2.5,2720,5000,1.5,0,0,4,7,1530,1190,98117,47.6827,-122.376,1210,5000,2014,12,1939
1400000,4,2.5,3520,7815,2.0,0,3,3,10,3140,380,98199,47.6429,-122.412,2790,6644,2015,3,1929
325000,3,2.25,2480,8755,2.0,0,0,3,8,2480,0,98058,47.4543,-122.125,2280,9940,2014,10,1979
1065000,2,1.75,1890,9466,2.0,0,0,3,8,1890,0,98004,47.6144,-122.211,2180,12825,2014,5,1987
543200,6,2.25,2820,15600,1.5,0,2,5,7,1970,850,98166,47.4635,-122.362,2520,7797,2014,5,1940
763000,3,2.0,1360,8752,1.0,0,2,4,6,1360,0,98033,47.6879,-122.208,2530,7680,2015,3,1942
239950,3,1.75,1230,9600,1.0,0,0,4,7,1230,0,98042,47.3675,-122.095,1330,8250,2014,6,1984
690000,3,1.5,1710,17707,1.0,0,0,4,7,1180,530,98040,47.5393,-122.216,2590,9508,2015,4,1947
306500,2,1.75,1310,10200,1.0,0,0,4,6,1310,0,98065,47.5231,-121.82,1500,7200,2015,4,1947
650000,3,1.5,2160,9000,1.0,0,2,4,8,1400,760,98177,47.7241,-122.369,3010,9000,2014,5,1949
380000,5,3.5,2420,4670,2.0,0,0,3,7,2420,0,98118,47.5241,-122.285,1430,4468,2014,5,2013
275000,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,98038,47.3624,-122.045,1680,7500,2014,10,1997
420000,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,98006,47.5759,-122.137,1750,10530,2014,10,1954
295950,2,1.0,1190,6200,1.0,0,0,3,7,1190,0,98133,47.7634,-122.34,1470,7800,2014,7,1948
289950,4,3.0,2040,5050,1.0,0,0,3,8,1490,550,98092,47.3266,-122.175,2020,6118,2015,1,1993
238000,3,1.5,1370,7439,1.0,0,0,4,6,1370,0,98055,47.4499,-122.189,2350,3370,2015,1,1963
1100000,4,2.75,3410,7750,1.0,0,4,5,8,1710,1700,98116,47.5718,-122.406,3080,8525,2014,9,1958
618000,2,1.0,1890,4700,1.0,0,0,4,7,1030,860,98107,47.6747,-122.391,2150,4700,2015,1,1928
565000,4,2.5,2330,7936,2.0,0,0,3,9,2330,0,98074,47.6269,-122.03,2460,8137,2014,9,1987
625000,3,1.75,1580,20588,1.0,0,0,3,8,1580,0,98125,47.706,-122.29,2080,7800,2014,9,1970
263850,4,2.25,2300,7524,2.0,0,0,4,8,2300,0,98023,47.313,-122.388,2270,8025,2014,9,1978
327000,3,1.5,1510,344124,1.0,0,2,4,7,1510,0,98022,47.2156,-122.029,1750,169884,2014,7,1964
720168,4,2.25,2120,3794,2.0,0,0,4,7,1420,700,98117,47.6893,-122.359,1420,3840,2014,12,1926
294400,4,2.5,1788,10183,2.0,0,0,4,7,1788,0,98002,47.2883,-122.218,1700,6600,2014,11,1990
608000,4,3.0,2400,7680,1.0,0,0,3,7,1200,1200,98199,47.6466,-122.389,2670,6342,2015,1,1956
537000,3,1.75,1550,10050,1.0,0,0,5,7,1550,0,98008,47.6345,-122.123,1720,10050,2015,1,1957
985000,5,4.25,4650,108464,2.0,0,0,3,10,3260,1390,98024,47.5669,-121.956,2810,155509,2015,3,1999
130000,2,1.0,840,6654,1.0,0,0,3,7,840,0,98133,47.7319,-122.335,1350,5831,2014,10,1951
859950,6,4.0,3180,6551,2.0,0,0,3,9,3180,0,98074,47.6236,-122.023,3230,7602,2014,12,2014
450000,3,1.5,2060,44866,1.0,0,0,3,8,2060,0,98077,47.7503,-122.051,2320,43995,2014,5,1953
259950,2,2.0,1070,649,2.0,0,0,3,9,720,350,98106,47.5213,-122.357,1070,928,2015,3,2008
259875,5,2.5,2200,6250,2.0,0,0,3,7,2200,0,98038,47.3675,-122.021,1850,6091,2015,3,1996
226500,3,2.0,1560,7000,1.0,0,0,4,7,1560,0,98001,47.3355,-122.284,1560,7200,2014,12,1968
420000,5,3.0,2150,6117,1.0,0,0,3,7,1370,780,98106,47.538,-122.356,1990,6064,2015,2,2003
1205000,4,2.75,2470,5500,1.0,0,3,3,9,1570,900,98107,47.6586,-122.358,1620,5500,2014,10,2005
245000,2,1.0,1120,5650,1.0,0,1,3,6,720,400,98118,47.5155,-122.255,2160,6480,2014,9,1904
750000,3,1.75,2610,5544,1.5,0,0,3,8,1680,930,98117,47.684,-122.376,1330,5074,2014,6,1934
740000,4,2.5,3030,8335,2.0,0,0,3,10,3030,0,98075,47.578,-122.056,2850,8678,2015,4,1992
545000,4,2.5,2720,4738,2.0,0,0,3,8,2720,0,98065,47.515,-121.869,2590,5740,2014,5,2012
270000,4,1.75,1850,7730,1.0,0,0,5,7,1100,750,98133,47.7481,-122.355,2260,8581,2014,8,1956
422500,2,1.0,800,4046,1.0,0,0,3,7,800,0,98117,47.6895,-122.382,1400,4046,2015,3,1940
750000,3,2.5,2560,9182,2.0,0,0,3,9,2560,0,98027,47.5361,-122.051,2800,8784,2015,4,1993
265000,3,2.75,1120,881,3.0,0,0,3,8,1120,0,98103,47.6914,-122.343,1120,1087,2014,11,1999
440000,2,1.5,1330,15873,1.0,0,0,3,7,900,430,98074,47.6359,-122.033,1610,12043,2015,3,1984
739000,3,2.25,2220,10530,1.0,0,0,4,8,1700,520,98052,47.6383,-122.098,2500,10014,2015,5,1974
402500,3,1.0,1290,4000,1.5,0,0,3,7,1290,0,98118,47.5462,-122.277,1160,5040,2015,4,1926
505000,2,2.25,1060,1209,2.0,0,0,3,8,940,120,98102,47.6369,-122.327,1300,1169,2014,7,2006
575000,3,1.0,1740,9163,1.0,0,0,3,7,1740,0,98125,47.705,-122.299,1490,6509,2015,4,1954
872000,4,4.0,3770,9750,1.0,0,0,4,9,1940,1830,98177,47.7159,-122.367,2260,9878,2014,7,1967
427500,3,1.75,1430,16200,1.0,0,0,4,7,1430,0,98027,47.5223,-122.043,1690,13125,2015,4,1967
427000,3,1.75,2000,7111,1.0,0,0,4,7,1360,640,98177,47.7676,-122.373,1830,9000,2014,7,1956
450000,4,2.75,1540,4840,1.0,0,2,4,7,850,690,98126,47.5491,-122.375,1180,4840,2014,10,1929
330000,3,2.5,1450,5008,1.0,0,0,3,7,840,610,98106,47.5435,-122.357,2120,5019,2014,5,2007
359000,4,3.5,2770,8763,2.0,0,0,3,8,2100,670,98003,47.2625,-122.308,2030,7242,2014,9,1996
647500,3,1.75,1290,3870,1.0,0,0,5,7,1290,0,98144,47.5873,-122.29,2020,5850,2014,6,1916
619000,5,3.5,2950,2932,3.0,0,0,3,8,2950,0,98144,47.5923,-122.298,1580,2047,2015,5,2004
329950,3,1.75,2080,5969,1.0,0,2,3,7,1080,1000,98108,47.5474,-122.295,2090,5500,2014,11,1971
495000,3,3.5,2380,6250,2.0,0,3,3,8,1670,710,98118,47.5137,-122.252,2540,4010,2014,5,1997
1199000,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,98125,47.717,-122.281,2820,8400,2014,11,2013
285000,3,2.5,1590,9736,2.0,0,0,3,7,1590,0,98001,47.33,-122.278,1580,7500,2015,3,1985
550000,3,2.25,1720,9600,1.0,0,0,4,7,1220,500,98052,47.6581,-122.126,1720,9600,2014,6,1967
350000,4,2.25,1770,7778,2.0,0,0,3,7,1770,0,98031,47.4192,-122.201,1770,7591,2015,4,1998
410988,3,1.75,1000,14061,1.0,0,0,4,7,1000,0,98072,47.7417,-122.093,1260,12635,2015,4,1967
564000,4,1.0,1170,4590,1.5,0,0,4,7,1170,0,98115,47.6804,-122.311,1430,4080,2014,10,1925
300000,3,2.75,1910,15508,1.0,0,0,3,8,1210,700,98023,47.3128,-122.345,2450,7989,2015,3,1984
724950,4,2.0,2270,5760,2.0,0,0,4,8,2270,0,98116,47.5809,-122.39,1420,5760,2014,11,1909
199988,2,1.0,860,5000,1.0,0,0,3,7,860,0,98178,47.5005,-122.267,1130,6000,2014,11,1949
451000,4,2.5,2320,5375,2.0,0,0,3,7,2320,0,98065,47.5415,-121.883,2060,5395,2015,4,2006
618080,3,2.5,2030,6500,2.0,0,0,3,8,2030,0,98027,47.5654,-122.092,2030,8485,2014,5,1988
299250,3,2.5,2530,8669,2.0,0,0,3,9,2530,0,98023,47.3073,-122.395,2530,9469,2014,10,1990
217000,2,1.0,770,9715,1.0,0,0,4,6,770,0,98168,47.4924,-122.312,1140,9715,2015,2,1942
575000,3,2.0,2168,4000,1.5,0,0,3,8,2168,0,98105,47.6561,-122.325,1770,4000,2014,9,1907
320000,4,2.75,2110,13260,1.0,0,0,4,7,1290,820,98058,47.4513,-122.16,1980,11016,2014,9,1979
399963,4,2.5,2620,4050,2.0,0,0,3,8,2620,0,98146,47.5017,-122.34,2030,3944,2014,8,2014
292000,4,1.75,2130,11097,1.0,0,0,3,7,1370,760,98166,47.4629,-122.356,1850,11097,2014,10,1952
270000,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,98011,47.7461,-122.195,3130,19868,2014,9,1954
225000,3,1.5,1660,7221,1.0,0,0,3,7,980,680,98168,47.4962,-122.32,1770,8083,2014,8,1962
425000,3,1.0,1000,5100,1.0,0,0,3,7,860,140,98115,47.6857,-122.293,1000,5100,2015,3,1946
431500,3,3.5,1900,1612,2.0,0,0,3,8,1430,470,98136,47.544,-122.385,1780,1525,2014,5,2008
356000,3,1.5,1140,7500,1.0,0,0,3,7,1140,0,98074,47.619,-122.064,1380,7500,2014,11,1976
640000,3,1.75,2340,4206,1.0,0,0,5,7,1170,1170,98144,47.5759,-122.288,1360,4725,2014,6,1917
356000,2,2.25,1230,989,3.0,0,0,3,8,1230,0,98103,47.6975,-122.348,1230,1223,2014,12,2007
370000,4,2.0,1950,3757,1.0,0,0,4,6,1160,790,98118,47.5372,-122.269,1720,3757,2015,5,1908
572000,3,2.25,1860,4000,1.5,0,0,5,7,1020,840,98118,47.5539,-122.267,1180,4000,2014,11,1920
199000,3,1.75,1320,17390,1.0,0,0,4,7,1320,0,98003,47.3257,-122.296,1550,19265,2014,8,1956
845000,4,3.0,2390,4000,1.5,0,0,5,8,1460,930,98103,47.6857,-122.331,1670,4000,2014,10,1931
995000,2,2.0,1600,64468,1.0,0,0,3,7,1600,0,98072,47.7344,-122.143,1950,64468,2014,8,1950
438000,2,1.0,1120,6380,1.0,0,0,3,7,1120,0,98115,47.6951,-122.316,1230,6380,2015,3,1994
730000,4,2.5,2460,7930,2.0,0,0,3,8,2460,0,98033,47.6684,-122.175,1850,9000,2015,3,2005
165000,3,1.0,910,8700,1.0,0,0,4,6,910,0,98188,47.449,-122.29,1090,8700,2014,7,1943
195000,3,1.5,1050,5525,1.0,0,0,5,6,1050,0,98042,47.3608,-122.083,1100,5200,2014,9,1969
425000,4,1.5,1620,7875,1.0,0,0,3,7,1620,0,98008,47.6041,-122.126,1890,8400,2014,11,1956
336000,2,1.0,1180,7200,1.0,0,0,4,6,1180,0,98133,47.7475,-122.342,1180,7200,2015,4,1949
353000,4,2.75,1920,4627,1.0,0,0,3,8,1010,910,98178,47.5003,-122.23,1910,7210,2014,9,1998
513000,4,2.75,2020,7070,1.0,0,0,5,7,1010,1010,98126,47.5202,-122.378,1390,6000,2014,6,1958
530000,3,2.5,2480,7480,2.0,0,0,3,9,2480,0,98072,47.771,-122.166,2480,7480,2014,8,1992
269000,1,1.0,1020,7920,1.0,0,0,3,7,1020,0,98106,47.5385,-122.355,1000,7168,2014,9,1983
458000,1,2.25,2140,10350,1.0,0,0,3,7,1470,670,98072,47.7352,-122.17,1980,8400,2014,5,1976
716000,4,2.25,2480,9780,1.0,0,0,4,8,1900,580,98052,47.6388,-122.099,2640,9780,2014,8,1975
752000,4,2.5,2940,10382,2.0,0,0,4,9,2940,0,98059,47.5333,-122.151,2980,10547,2014,6,1991
419000,2,1.75,1510,4980,1.0,0,0,3,8,1510,0,98053,47.7191,-122.023,1350,4157,2014,6,2006
300000,3,2.0,1550,8300,1.0,0,0,4,8,1550,0,98055,47.4654,-122.195,1860,8000,2014,11,1965
412000,4,1.75,1430,10500,1.0,0,0,4,7,1130,300,98007,47.6083,-122.132,2070,8640,2014,7,1960
1350000,4,3.5,3600,5217,2.0,0,0,3,9,2720,880,98112,47.6189,-122.286,2270,5217,2014,11,2014
720000,4,1.75,2530,5000,1.5,0,2,5,8,2070,460,98103,47.6624,-122.348,1950,3600,2014,8,1917
496000,3,2.5,2180,4533,2.0,0,0,3,7,2180,0,98011,47.754,-122.215,2180,7347,2014,11,2010
400000,3,1.75,1730,9211,1.0,0,0,3,8,1730,0,98125,47.7149,-122.322,1440,9211,2014,8,1961
212500,3,1.5,1270,7128,1.0,0,0,4,6,1270,0,98198,47.422,-122.321,1270,7986,2014,9,1954
315000,3,1.0,890,5200,1.0,0,0,3,7,890,0,98118,47.559,-122.277,1420,6000,2015,1,1957
476500,3,1.0,1060,8625,2.0,0,0,4,7,1060,0,98033,47.6615,-122.179,2010,8901,2014,8,1997
285000,3,1.75,1560,9514,1.0,0,0,4,7,1560,0,98031,47.4088,-122.21,1550,9600,2014,10,1967
245000,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,98038,47.3592,-122.046,1850,8140,2015,4,1996
235000,4,1.75,1920,9350,1.0,0,0,4,7,1000,920,98002,47.292,-122.195,1910,8400,2015,4,1977
380000,2,2.5,1230,987,2.0,0,0,3,7,1060,170,98144,47.6007,-122.305,1290,1328,2014,5,2011
250000,4,1.0,1320,11212,1.0,0,0,5,6,1320,0,98002,47.3098,-122.209,1060,6766,2015,3,1914
324950,3,2.5,1560,9600,1.0,0,0,3,7,1210,350,98188,47.457,-122.27,2070,9600,2014,11,1964
681000,3,1.75,1880,10032,1.0,0,0,4,8,1880,0,98006,47.5527,-122.16,2430,9732,2014,7,1984
173250,3,1.0,990,12696,1.5,0,0,3,7,990,0,98168,47.4776,-122.279,1260,8937,2014,12,1936
750000,5,2.75,3330,12408,1.0,0,0,3,10,1740,1590,98074,47.6318,-122.058,2780,12000,2015,4,1976
235000,4,1.0,1500,6360,1.5,0,0,3,6,1500,0,98178,47.4979,-122.24,1190,6360,2014,8,1944
480000,3,1.5,1540,20281,1.0,0,0,3,7,1540,0,98075,47.5817,-122.007,1710,21090,2014,12,1977
407000,2,2.5,1340,999,2.0,0,0,3,8,940,400,98116,47.5655,-122.386,1470,1436,2015,3,2008
275000,4,2.25,2400,17842,2.0,0,0,4,7,2400,0,98002,47.2866,-122.217,1610,12100,2015,1,1973
350000,3,2.25,1840,9929,1.0,0,0,3,7,1200,640,98028,47.7408,-122.236,1710,9929,2014,9,1987
215000,3,1.0,960,7200,1.0,0,0,4,6,960,0,98166,47.4583,-122.353,1060,7620,2015,4,1958
386000,3,1.5,1550,8000,1.0,0,0,3,6,1330,220,98118,47.5536,-122.286,1150,5150,2015,2,1980
605000,4,2.0,1820,7626,1.0,0,0,5,7,990,830,98103,47.6878,-122.342,1390,5904,2014,8,1941
443750,3,2.25,1460,968,2.0,0,0,3,7,1140,320,98199,47.6601,-122.4,1460,1531,2014,12,2003
670000,5,2.25,2290,39000,2.0,0,0,3,8,2290,0,98052,47.7012,-122.12,2750,39900,2015,4,1979
144000,3,1.0,980,6800,1.0,0,0,3,6,980,0,98058,47.4411,-122.186,1140,9975,2014,11,1946
555565,3,2.0,1670,11337,1.0,0,1,4,7,1670,0,98033,47.6602,-122.188,2210,11337,2014,11,1959
719000,4,2.5,2570,7173,2.0,0,0,3,8,2570,0,98052,47.7073,-122.11,2630,6026,2015,3,2005
850000,6,3.5,2820,5400,1.0,0,0,3,8,1620,1200,98117,47.6791,-122.374,1560,2276,2014,12,1958
565000,5,3.5,2700,11675,1.5,0,2,4,6,1950,750,98133,47.7172,-122.349,2160,8114,2014,9,1948
335000,3,1.0,1020,10200,1.0,0,0,4,7,1020,0,98133,47.7503,-122.348,1170,8188,2015,5,1954
333000,3,1.0,1050,7560,1.0,0,0,3,7,1050,0,98126,47.525,-122.371,1490,7560,2014,8,1951
474500,5,2.5,2000,3600,1.0,0,0,3,6,1150,850,98144,47.5971,-122.295,1410,3600,2015,3,1987
1500000,3,3.0,3110,9015,1.0,0,4,4,10,1590,1520,98033,47.6624,-122.202,3150,11447,2015,3,1980
775000,4,2.0,3140,10875,1.0,0,1,3,7,1940,1200,98199,47.6656,-122.406,3300,10080,2014,6,1969
245000,3,2.0,1470,8000,1.0,0,0,4,8,1470,0,98023,47.3191,-122.385,1980,8000,2014,7,1974
449000,4,2.75,2090,14141,1.5,0,0,4,8,1680,410,98166,47.4333,-122.347,1990,12920,2014,8,1941
175003,3,1.5,1390,1882,2.0,0,0,3,7,1390,0,98108,47.5667,-122.297,1490,2175,2014,12,2014
311750,4,2.25,2270,12000,1.0,0,0,4,7,1290,980,98023,47.3287,-122.353,2030,23980,2015,2,1976
877500,4,2.0,3060,8000,2.0,0,0,4,8,2040,1020,98144,47.5795,-122.29,2730,5800,2015,2,1922
445000,2,1.5,1510,2001,2.0,0,0,4,8,1510,0,98007,47.6211,-122.153,1510,2055,2014,11,1985
2535000,5,3.25,3730,10626,1.0,0,4,4,10,3730,0,98004,47.624,-122.221,4180,19110,2014,7,1963
375000,3,1.5,2000,7294,1.0,0,0,3,7,1520,480,98118,47.5297,-122.267,2000,6000,2014,5,1965
720000,2,1.5,1840,9000,1.0,0,2,3,8,1340,500,98136,47.5281,-122.388,1880,7560,2014,8,1957
1365000,2,3.25,2700,3444,3.0,1,3,3,9,2700,0,98075,47.5684,-122.06,2710,3444,2014,7,1990
290000,3,2.5,2080,4828,2.0,0,0,3,8,2080,0,98042,47.3737,-122.132,2190,4620,2014,6,2002
85000,2,1.0,910,9753,1.0,0,0,3,5,910,0,98032,47.3897,-122.236,1160,7405,2015,3,1947
597500,3,2.0,2150,5400,1.5,0,0,4,7,1380,770,98126,47.555,-122.379,1940,6500,2015,4,1911
799990,4,3.5,2540,5808,2.0,0,0,5,8,1820,720,98117,47.6857,-122.376,1520,5461,2015,1,1986
311300,2,1.0,1000,7228,1.0,0,0,4,7,1000,0,98133,47.7294,-122.352,1100,7228,2014,10,1947
252000,2,1.0,940,15450,1.0,0,0,4,6,940,0,98070,47.4408,-122.461,1370,34820,2014,7,1926
1234000,4,3.0,2660,4600,1.5,0,0,3,8,1820,840,98112,47.6258,-122.305,2350,4600,2015,3,2002
749999,5,2.25,3060,13630,2.0,0,0,3,10,3060,0,98006,47.5585,-122.117,3430,10700,2014,9,1989
660000,4,3.25,3030,9273,2.0,0,0,5,8,3030,0,98029,47.5747,-122.014,2360,7632,2014,6,1988
467500,3,1.0,1830,6453,1.0,0,0,4,7,1830,0,98125,47.7139,-122.288,1670,8012,2015,1,1956
400000,4,2.5,3140,12792,2.0,0,0,4,9,3140,0,98042,47.3863,-122.156,2510,12792,2014,10,1977
418000,3,1.75,1670,12075,1.0,0,0,3,7,1370,300,98155,47.7681,-122.307,1800,12123,2015,1,1958
576000,3,1.75,1500,13891,1.0,0,0,4,7,1500,0,98005,47.5866,-122.175,2020,13891,2015,4,1951
380000,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,98023,47.2813,-122.345,2860,9721,2014,12,2004
